path,asset_kind,size_bytes,sha256,manifest_sha256,sha256_matches_manifest,strict_manifest_match_required
docs/experiments/casee/results/citylbm_casee_official_metrics_from_csv_component_gate.csv,csv_table,1103,1662344ac4dfd48e55e2892e9f7c2db0c71c3e417040994671f8d00bc275122c,1662344ac4dfd48e55e2892e9f7c2db0c71c3e417040994671f8d00bc275122c,True,False
docs/experiments/casee/results/citylbm_casee_official_metrics_from_csv_component_gate.json,json_manifest_or_gate,2148,390b595435ce2cb84dc42065f4a8192de209a71af288303429411324d7e00344,390b595435ce2cb84dc42065f4a8192de209a71af288303429411324d7e00344,True,False
docs/experiments/casee/results/citylbm_casee_official_metrics_from_csv_component_gate.md,markdown_report_or_protocol,308,75f0effd68b3d81b95ff256e147c03e67788995a633f6ab14110bc62aadc7d86,75f0effd68b3d81b95ff256e147c03e67788995a633f6ab14110bc62aadc7d86,True,False
docs/experiments/casee/results/citylbm_casee_official_residual_diagnostics_binary_gate.csv,csv_table,1138,0b17e408de154c19b9be4274236f9f66a7633ac0d3209a925567970d6480529d,0b17e408de154c19b9be4274236f9f66a7633ac0d3209a925567970d6480529d,True,False
docs/experiments/casee/results/citylbm_casee_official_residual_diagnostics_binary_gate.json,json_manifest_or_gate,2210,89acbcaa660147745be9db9a306caae2d15a1dee7e4c8547e3f783b21fc88e89,89acbcaa660147745be9db9a306caae2d15a1dee7e4c8547e3f783b21fc88e89,True,False
docs/experiments/casee/results/citylbm_casee_official_residual_diagnostics_binary_gate.md,markdown_report_or_protocol,460,01617de76b052eb448d527b72c9751877bb31d03fe0f6bfe522812eb9da15d43,01617de76b052eb448d527b72c9751877bb31d03fe0f6bfe522812eb9da15d43,True,False
docs/experiments/casee/results/citylbm_casee_official_residual_diagnostics_component_gate.csv,csv_table,938,4661fc93ed37436d35c9de6855855ec4828af7a75e5fb658c43a6f3b5343f36e,4661fc93ed37436d35c9de6855855ec4828af7a75e5fb658c43a6f3b5343f36e,True,False
docs/experiments/casee/results/citylbm_casee_official_residual_diagnostics_component_gate.json,json_manifest_or_gate,1989,bfa258617f93889295de68b074e495ea3878c05d23fb7b275e7d9e42b09fe592,bfa258617f93889295de68b074e495ea3878c05d23fb7b275e7d9e42b09fe592,True,False
docs/experiments/casee/results/citylbm_casee_official_residual_diagnostics_component_gate.md,markdown_report_or_protocol,315,7392e7c39857167b55ae0cf0c1bafea11e300cee693e469ce8f348c75e2cb0a6,7392e7c39857167b55ae0cf0c1bafea11e300cee693e469ce8f348c75e2cb0a6,True,False
docs/experiments/casee/results/citylbm_casee_paper_claim_card_binary_gate.csv,csv_table,961,c771b48755905fb152dc19ad2ad766a4bafb4110ee755e6c5c17c1e03efb2f53,c771b48755905fb152dc19ad2ad766a4bafb4110ee755e6c5c17c1e03efb2f53,True,False
docs/experiments/casee/results/citylbm_casee_paper_claim_card_binary_gate.json,json_manifest_or_gate,1824,31f3f8a8a415381b966ac6f09f3945bac515fd7777de12b2b982ff63c358120f,31f3f8a8a415381b966ac6f09f3945bac515fd7777de12b2b982ff63c358120f,True,False
docs/experiments/casee/results/citylbm_casee_paper_claim_card_binary_gate.md,markdown_report_or_protocol,1628,68d1c5f17ca1d4ab2c37aa4005575582c3a7b7c7dcb613e2fb6380180e850f05,68d1c5f17ca1d4ab2c37aa4005575582c3a7b7c7dcb613e2fb6380180e850f05,True,False
docs/experiments/casee/results/citylbm_casee_paper_claim_card_component_gate.csv,csv_table,444,11ed38741467ffcab7bad7aa228facca97377a55ffa9ccc9ae43403813a7c736,11ed38741467ffcab7bad7aa228facca97377a55ffa9ccc9ae43403813a7c736,True,False
docs/experiments/casee/results/citylbm_casee_paper_claim_card_component_gate.json,json_manifest_or_gate,1233,c7bb4d738441b41d6de5d1f086617da25216a2766a7e1ecb465ba35b6591dc2a,c7bb4d738441b41d6de5d1f086617da25216a2766a7e1ecb465ba35b6591dc2a,True,False
docs/experiments/casee/results/citylbm_casee_paper_claim_card_component_gate.md,markdown_report_or_protocol,1193,437603187a511a4c0ae0a26e38ae9dfd068c1daa54ff435b7c90bb95cb1c7711,437603187a511a4c0ae0a26e38ae9dfd068c1daa54ff435b7c90bb95cb1c7711,True,False
docs/experiments/casee/results/citylbm_casee_postrun_audit_binary_gate.csv,csv_table,673,6af6143dcb5e7c5f5eaf585fa5bd36c7256a1ef19bc388610f92ac0581e4c2e5,6af6143dcb5e7c5f5eaf585fa5bd36c7256a1ef19bc388610f92ac0581e4c2e5,True,False
docs/experiments/casee/results/citylbm_casee_postrun_audit_binary_gate.json,json_manifest_or_gate,1514,67b75dc9653c35e493b1642e5bfea571077903ee69365473473aaba2c1ab2709,67b75dc9653c35e493b1642e5bfea571077903ee69365473473aaba2c1ab2709,True,False
docs/experiments/casee/results/citylbm_casee_postrun_audit_binary_gate.md,markdown_report_or_protocol,1280,83ecfd31abd7dd701721f1e5ce533ae784d12fb9fe6ecd226a2e180680832004,83ecfd31abd7dd701721f1e5ce533ae784d12fb9fe6ecd226a2e180680832004,True,False
docs/experiments/casee/results/citylbm_casee_postrun_audit_component_gate.csv,csv_table,553,fd99c9f2b639290d71f558f42439dae97d0433822e61a9a723aa379ee5ac9fc4,fd99c9f2b639290d71f558f42439dae97d0433822e61a9a723aa379ee5ac9fc4,True,False
docs/experiments/casee/results/citylbm_casee_postrun_audit_component_gate.json,json_manifest_or_gate,1310,3fca1c79c641cbcd706035ff4e0a66c859bc02609bcbd6445c10c6838da8fe5f,3fca1c79c641cbcd706035ff4e0a66c859bc02609bcbd6445c10c6838da8fe5f,True,False
docs/experiments/casee/results/citylbm_casee_postrun_audit_component_gate.md,markdown_report_or_protocol,1232,75a13fb6d00138b5c16c531c62a36135d3b36373976d4937766749af7d973443,75a13fb6d00138b5c16c531c62a36135d3b36373976d4937766749af7d973443,True,False
docs/experiments/casee/results/citylbm_casee_remediation_plan_binary_gate.csv,csv_table,1254,000bd7d0e4f25da24b35c919913925c60e06da139bbb4a59d27b29d2cf3259b6,000bd7d0e4f25da24b35c919913925c60e06da139bbb4a59d27b29d2cf3259b6,True,False
docs/experiments/casee/results/citylbm_casee_remediation_plan_binary_gate.json,json_manifest_or_gate,2075,f129c95a08a889ccceb7ad36f62cb9ed728a8f6e8171676b9d48652e3f8557b7,f129c95a08a889ccceb7ad36f62cb9ed728a8f6e8171676b9d48652e3f8557b7,True,False
docs/experiments/casee/results/citylbm_casee_remediation_plan_binary_gate.md,markdown_report_or_protocol,1879,b6836c93797174f0cc25ed6a7f892eb0fb01cd18e009f190e6f74ff338cb7d03,b6836c93797174f0cc25ed6a7f892eb0fb01cd18e009f190e6f74ff338cb7d03,True,False
docs/experiments/casee/results/citylbm_casee_remediation_plan_component_gate.csv,csv_table,471,62c62838501dd3d98f55cfb3fe523b86809522ecf9fd22388c70417fa51e0a75,62c62838501dd3d98f55cfb3fe523b86809522ecf9fd22388c70417fa51e0a75,True,False
docs/experiments/casee/results/citylbm_casee_remediation_plan_component_gate.json,json_manifest_or_gate,1342,c84eb0888e8640046323f27edfcdd834d2dcec7219f2755e7fe646a51ac219f0,c84eb0888e8640046323f27edfcdd834d2dcec7219f2755e7fe646a51ac219f0,True,False
docs/experiments/casee/results/citylbm_casee_remediation_plan_component_gate.md,markdown_report_or_protocol,1302,62e291878346fd1e59e74a21d5e8adb299abcfcd51de3587e7969c431fbae69d,62e291878346fd1e59e74a21d5e8adb299abcfcd51de3587e7969c431fbae69d,True,False
docs/experiments/casee/results/citylbm_gha_install_audit.csv,csv_table,782,ad7de765bd671acfd934ce51925c8d80f5c251c0371a4ba22dcb8074f3455063,ad7de765bd671acfd934ce51925c8d80f5c251c0371a4ba22dcb8074f3455063,True,False
docs/experiments/casee/results/citylbm_gha_install_audit.json,json_manifest_or_gate,4484,a202c9f3b20f079ff830b2ce80e2fcec59b85ca909e95b86a124604cd8512935,a202c9f3b20f079ff830b2ce80e2fcec59b85ca909e95b86a124604cd8512935,True,False
docs/experiments/casee/results/citylbm_gha_install_audit.md,markdown_report_or_protocol,2254,216346e32e2efc18780578e26259370807e26b45e4033496b439d71f11d21f63,216346e32e2efc18780578e26259370807e26b45e4033496b439d71f11d21f63,True,False
docs/experiments/casee/results/citylbm_manifest_output_gate.json,json_manifest_or_gate,10043,4828f208780f776e000d4cf30ef932f3ddc7f1341c14e192fb748b9b118d4efd,4828f208780f776e000d4cf30ef932f3ddc7f1341c14e192fb748b9b118d4efd,True,False
docs/experiments/casee/results/citylbm_manifest_output_gate.md,markdown_report_or_protocol,5177,3d164bd73e0f88d8bb909bbb7dea6d7cb8042d959b1cf495906f8a658dff17c9,3d164bd73e0f88d8bb909bbb7dea6d7cb8042d959b1cf495906f8a658dff17c9,True,False
docs/experiments/casee/results/citylbm_manifest_schema_gate.json,json_manifest_or_gate,6453,a08d8f0eecefca30c5606427a50a84dc9cf6392bab40d913fefc82a16a8ea0c0,a08d8f0eecefca30c5606427a50a84dc9cf6392bab40d913fefc82a16a8ea0c0,True,False
docs/experiments/casee/results/citylbm_manifest_schema_gate.md,markdown_report_or_protocol,2106,76aa279266d370abb28dbd606c91ef7aed95e09f338560c8169624806ee0a539,76aa279266d370abb28dbd606c91ef7aed95e09f338560c8169624806ee0a539,True,False
docs/experiments/casee/results/citylbm_software_feedback_matrix.json,json_manifest_or_gate,120319,0ae5f68377ce1ecaf43a9a4fa77f01f606c949cc45998a28bd29a4bd64a7163f,0ae5f68377ce1ecaf43a9a4fa77f01f606c949cc45998a28bd29a4bd64a7163f,True,False
docs/experiments/casee/results/citylbm_software_feedback_matrix.md,markdown_report_or_protocol,50111,7ce332cfc42d36b05093833c7429a013ade99304ce2653e926be24ecb43702ab,7ce332cfc42d36b05093833c7429a013ade99304ce2653e926be24ecb43702ab,True,False
docs/experiments/casee/results/environment_manifest.json,json_manifest_or_gate,2899,4b54326fe2e2d7a6345967d87837255d5484a33cceabcbed3f8296c31e034360,4b54326fe2e2d7a6345967d87837255d5484a33cceabcbed3f8296c31e034360,True,False
docs/experiments/casee/results/github_release_publication_gate.csv,csv_table,341,b2d7ac9afc243933b718590768adb6265c1da82d9b96d03717d4941b46ba58d1,b2d7ac9afc243933b718590768adb6265c1da82d9b96d03717d4941b46ba58d1,True,False
docs/experiments/casee/results/github_release_publication_gate.json,json_manifest_or_gate,2140,79f598f2de22a26fcb5feed4ba0cf954cf56db7b7d480663188dc84d474d35f7,79f598f2de22a26fcb5feed4ba0cf954cf56db7b7d480663188dc84d474d35f7,True,False
docs/experiments/casee/results/github_release_publication_gate.md,markdown_report_or_protocol,686,ea9f0e16c0b23cc047a5b8e2bd59e493acf69adc1e231f2efa079acf52293c20,ea9f0e16c0b23cc047a5b8e2bd59e493acf69adc1e231f2efa079acf52293c20,True,False
docs/experiments/casee/results/release_gate.json,json_manifest_or_gate,3938,7a9f6360e9ec119e0e1d24e16c2091e794b906171f0d5123eb4e3f457b2966ca,7a9f6360e9ec119e0e1d24e16c2091e794b906171f0d5123eb4e3f457b2966ca,True,False
docs/experiments/casee/results/rhino_gha_load_gate.json,json_manifest_or_gate,2108,19ac0d9f5ac2370460a9c8f249189d9f32ba8c865e21687f3d5857e94f34f5f2,19ac0d9f5ac2370460a9c8f249189d9f32ba8c865e21687f3d5857e94f34f5f2,True,False
docs/experiments/casee/results/rhino_gha_load_gate.md,markdown_report_or_protocol,1903,bbb6460009c41541cf1bbf0b90e3ddc123b62310dd329fdbad9fa09012575cd0,bbb6460009c41541cf1bbf0b90e3ddc123b62310dd329fdbad9fa09012575cd0,True,False
docs/experiments/casee/results/rhino_gha_load_manifest.expected.json,json_manifest_or_gate,2013,1b6e5a5f7173ee740362eb53b2d47779352d02b8bbbbf12c31364e3cd9ffc930,1b6e5a5f7173ee740362eb53b2d47779352d02b8bbbbf12c31364e3cd9ffc930,True,False
docs/experiments/casee/results/rhino_gha_load_manifest.template.json,json_manifest_or_gate,803,973780f850aec99d7e05e2852f512bfdf91f5c12d5562dff992ec2f3953a414d,973780f850aec99d7e05e2852f512bfdf91f5c12d5562dff992ec2f3953a414d,True,False
docs/experiments/casee/results/rhino_gha_load_manifest_schema_gate.csv,csv_table,1347,01384aaf2532e96880c9f50ddafe26ea9d0e2d41404a9bdfe96580b0cbf20d89,01384aaf2532e96880c9f50ddafe26ea9d0e2d41404a9bdfe96580b0cbf20d89,True,False
docs/experiments/casee/results/rhino_gha_load_manifest_schema_gate.json,json_manifest_or_gate,4530,01251b1e34f953a7c25a7d850712ad11eb4f61a1cb371138c547dc174aab129b,01251b1e34f953a7c25a7d850712ad11eb4f61a1cb371138c547dc174aab129b,True,False
docs/experiments/casee/results/rhino_gha_load_manifest_schema_gate.md,markdown_report_or_protocol,1561,305ecd46a062d4102bf4221dd1018fa458dfe4ad9f83c522ed504484eaf17cd7,305ecd46a062d4102bf4221dd1018fa458dfe4ad9f83c522ed504484eaf17cd7,True,False
docs/experiments/casee/results/vs_cpp_buildtools_recovery_probe.json,json_manifest_or_gate,3925,2dc9f531d873fa5ce44e7d8999d1735986a1d529d259b4c36349e5224c474532,2dc9f531d873fa5ce44e7d8999d1735986a1d529d259b4c36349e5224c474532,True,False
docs/experiments/casee/results/vs_cpp_recovery_gate.csv,csv_table,2083,5244e544c1989123754b8bcaff9b7af64af101c01487385cd315ed9689ed35dc,5244e544c1989123754b8bcaff9b7af64af101c01487385cd315ed9689ed35dc,True,False
docs/experiments/casee/results/vs_cpp_recovery_gate.json,json_manifest_or_gate,10125,2abf1d87c4ad3ef5a19d242ca95933e8efe7c7bc3d666ae0c901f5c4b908b430,2abf1d87c4ad3ef5a19d242ca95933e8efe7c7bc3d666ae0c901f5c4b908b430,True,False
docs/experiments/casee/results/vs_cpp_recovery_gate.md,markdown_report_or_protocol,2104,18b4e995fe08cee36866409e4fc6cbdb09f4466eb7ea424053f6fe71956c413c,18b4e995fe08cee36866409e4fc6cbdb09f4466eb7ea424053f6fe71956c413c,True,False
docs/releases/v0.4.0-rc70.md,release_notes,1758,c18d07b474b97030f8029f2604b310d1fbdc1b1990ba6785b7445c1e6e98978f,c18d07b474b97030f8029f2604b310d1fbdc1b1990ba6785b7445c1e6e98978f,True,True
docs/releases/v0.4.0-rc71.md,release_notes,1714,fb30a190bf2e192ac82107583245eb55eff206bef4342e26617b60d516a39037,fb30a190bf2e192ac82107583245eb55eff206bef4342e26617b60d516a39037,True,True
docs/releases/v0.4.0-rc72.md,release_notes,1983,18aa459a99fda097c97c2dc344164ee9360f3b7d933bf10124eed801cd2dea42,18aa459a99fda097c97c2dc344164ee9360f3b7d933bf10124eed801cd2dea42,True,True
docs/releases/v0.4.0-rc73.md,release_notes,1608,c3574d783c3ab8333c0b581491a1e3a8b75377f3c2a3631b0f0da3d970200e8f,c3574d783c3ab8333c0b581491a1e3a8b75377f3c2a3631b0f0da3d970200e8f,True,True
docs/releases/v0.4.0-rc74.md,release_notes,1412,f22200e072e5002111ede3a48f413e45218d8d7ee82c4da4c775df9c6ac08f1b,f22200e072e5002111ede3a48f413e45218d8d7ee82c4da4c775df9c6ac08f1b,True,True
docs/releases/v0.4.0-rc75.md,release_notes,1608,016aaf87ae2dd9675fbb5b816e06b44332fc560950def386bcd1dc078917d6b0,016aaf87ae2dd9675fbb5b816e06b44332fc560950def386bcd1dc078917d6b0,True,True
docs/releases/v0.4.0-rc76.md,release_notes,1261,d91820c9e34ab73b2da0f04505d3b618e88a27dd0ca42a60f6da5d257912059f,d91820c9e34ab73b2da0f04505d3b618e88a27dd0ca42a60f6da5d257912059f,True,True
docs/releases/v0.4.0-rc77.md,release_notes,1163,7f1ee1eabb4e3c59c8331dd78c75518a611c94cb0292846b6b0a6bfa001144d4,7f1ee1eabb4e3c59c8331dd78c75518a611c94cb0292846b6b0a6bfa001144d4,True,True
docs/releases/v0.4.0-rc78.md,release_notes,1185,a50723c07cc524051f618705a4b7c43ba53aa749afb4ee305d8cd9cf5bbf5074,a50723c07cc524051f618705a4b7c43ba53aa749afb4ee305d8cd9cf5bbf5074,True,True
docs/releases/v0.4.0-rc79.md,release_notes,1439,5abc3d8f0ad06c537aea7c5392135e11fa804988c62140f10582b58699ea95ba,5abc3d8f0ad06c537aea7c5392135e11fa804988c62140f10582b58699ea95ba,True,True
docs/releases/v0.4.0-rc80.md,release_notes,1329,3bed4bbdd5b3b2ed4f7ae33ba620b307773e91d5278ced92f5cf0209438c61a6,3bed4bbdd5b3b2ed4f7ae33ba620b307773e91d5278ced92f5cf0209438c61a6,True,True
docs/releases/v0.4.0-rc81.md,release_notes,1446,11c7d4f01c90f6259ef8a187046cca985586fafc38049d6dfbb00732c9c1b21c,11c7d4f01c90f6259ef8a187046cca985586fafc38049d6dfbb00732c9c1b21c,True,True
docs/releases/v0.4.0-rc82.md,release_notes,1748,248016c5ca3de8d1dae5affad948eee22baa1a8a180012020a8157c196364e19,248016c5ca3de8d1dae5affad948eee22baa1a8a180012020a8157c196364e19,True,True
docs/releases/v0.4.0-rc83.md,release_notes,1620,0c086564504677d7950df072160da602583e2f017f289cd15bc16d870f29867d,0c086564504677d7950df072160da602583e2f017f289cd15bc16d870f29867d,True,True
docs/releases/v0.4.0-rc84.md,release_notes,1328,729c8915dea4faaa2ae61954c5f1f0007c43d3284737e67c38dc9b90cb2f0a87,729c8915dea4faaa2ae61954c5f1f0007c43d3284737e67c38dc9b90cb2f0a87,True,True
docs/releases/v0.4.0-rc85.md,release_notes,1321,dc74d12d1cdda2dc66c76d7f026751b34443dee5e7b0c3bef22647ea8eaba0fb,dc74d12d1cdda2dc66c76d7f026751b34443dee5e7b0c3bef22647ea8eaba0fb,True,True
docs/releases/v0.4.0-rc86.md,release_notes,1423,38406ff0db7947258b9eab291b9d40e8e497f7716f60ac87219a8a34f83bbbd1,38406ff0db7947258b9eab291b9d40e8e497f7716f60ac87219a8a34f83bbbd1,True,True
docs/releases/v0.4.0-rc87.md,release_notes,1383,1deadae51d3aa6a01c18c3440a0ad646515dca5d3ce87631b0ec665a9d180512,1deadae51d3aa6a01c18c3440a0ad646515dca5d3ce87631b0ec665a9d180512,True,True
docs/releases/v0.4.0-rc88.md,release_notes,1607,d28713cd11145f742d65cf430794c043ed426bb92a14e5b5d4c8ccdcef091717,d28713cd11145f742d65cf430794c043ed426bb92a14e5b5d4c8ccdcef091717,True,True
docs/releases/v0.4.0-rc89.md,release_notes,1749,0f6bafd73291d89821a77b6868c08183644797b92b30a534d19d2bd52427079b,0f6bafd73291d89821a77b6868c08183644797b92b30a534d19d2bd52427079b,True,True
docs/releases/v0.4.0-rc90.md,release_notes,1485,3d7c91ce7bf7fabc19c6703a3e5619f23e3a9dc34cd3a605a796f125437499e4,3d7c91ce7bf7fabc19c6703a3e5619f23e3a9dc34cd3a605a796f125437499e4,True,True
docs/releases/v0.4.0-rc91.md,release_notes,1544,d40be659ce7192686f141695bb0ee034421e6c88bc2b29b1430dd64fa9ba39a7,d40be659ce7192686f141695bb0ee034421e6c88bc2b29b1430dd64fa9ba39a7,True,True
docs/releases/v0.4.0-rc92.md,release_notes,1524,4677d7f33e9e66ea5f56e6bb7964a059b624734ff8fb9f40ee99a3e8b88d3118,4677d7f33e9e66ea5f56e6bb7964a059b624734ff8fb9f40ee99a3e8b88d3118,True,True
docs/releases/v0.4.0-rc93.md,release_notes,1654,e26e8981a91c6aecb914e4478d6935433cab8a1db88728cba3599a6d383a2cf6,e26e8981a91c6aecb914e4478d6935433cab8a1db88728cba3599a6d383a2cf6,True,True
docs/releases/v0.4.0-rc94.md,release_notes,1595,c0c157c85405bb8dbeb000737a5fea0ad8148a13a0df769edc4526118ee740d7,c0c157c85405bb8dbeb000737a5fea0ad8148a13a0df769edc4526118ee740d7,True,True
docs/releases/v0.4.0-rc95.md,release_notes,1630,0876c0bf9b2a3c2d0cd4d4ccdbe4f8a08e2b038d6f169ab8592ad7ca2a5b4e0a,0876c0bf9b2a3c2d0cd4d4ccdbe4f8a08e2b038d6f169ab8592ad7ca2a5b4e0a,True,True
